Date,DLS_LS,Cumulative DLS_LS,RSI_L,Cumulative RSI_L,DLS_L,Cumulative DLS_L
2020-05-18,0.039230824946197895,0.23135712686894228,0.06945296581404925,0.4892842216857902,0.029852163684442684,0.37068611960882003
2020-05-25,-0.005599114051573216,0.22446261787738564,0.0025572913147743756,0.49309275529113794,0.016362123034210512,0.39311345453914415
2020-06-01,0.22248233789766572,0.4968839237710425,0.10175211509657353,0.6450181011773817,0.21861468869486306,0.6976685187198444
2020-06-08,0.05770583896578857,0.5832628664266519,-0.015025573262168319,0.6203007611805478,-0.014957013715286564,0.6722764674013415
2020-06-15,0.0029346378251527963,0.5879091695216272,0.04689677776740947,0.6962876458939962,0.04861748598573361,0.7535783451194982
2020-06-22,0.011098890526903583,0.6055331995608142,-0.006744647395484818,0.6848467838411241,-0.026985324382197983,0.7062574646468505
2020-06-29,0.00193960502254183,0.6086472998185399,0.027256905390468402,0.7307704932257164,0.015402433643844457,0.7325379820253879
2020-07-06,-0.05712732165518509,0.5167495880920612,-0.0029887191604353763,0.7255977062902965,-0.05100000000000001,0.6441785449420929
2020-07-13,-0.017748612399080353,0.4898293875465505,0.03204391633366943,0.7808926148162347,0.005913776033059407,0.6539018486152419
2020-07-20,0.013585909645786317,0.5100700749933949,0.022762605158437373,0.8214303702368737,-0.0022551503528627642,0.6501720512777369
2020-07-27,0.009478998519128416,0.5243840269980373,-0.008529892842290335,0.80589376435906,0.016113706786678672,0.6767624398595986
2020-08-03,0.05483196048684173,0.6079689917331663,0.024038658059726416,0.8493050270526799,0.04407996831856363,0.750674075086367
2020-08-10,-0.015765117741673138,0.5826191712535336,0.015015765248986564,0.8770737572126737,0.008875985928377305,0.7662130335420085
2020-08-17,0.00834016728729707,0.5958184798938717,-0.003811172834611352,0.869919904700623,-0.014433088895221071,0.7407211238209985
2020-08-24,0.020491388471716693,0.6285190162957213,0.016822007465299993,0.90137571129701,0.03358415160417802,0.7991817659439979
2020-08-31,-0.03802820351167951,0.5665893637213875,-0.017957174027893492,0.8672323767568397,-0.032634405511489925,0.7404665386053031
2020-09-07,-0.021154777062350475,0.5334485149836121,-0.0056019097803109005,0.8567723094433723,-0.014524589352082437,0.7151869768510206
2020-09-14,0.011834221875227396,0.5515956849441661,0.023262204021343786,0.8999649257268256,0.025269627322312686,0.7585291125441302
2020-09-21,0.02547490934562456,0.5911224443591809,-0.0022828352303172084,0.8956276188580092,0.002611461082957942,0.7631214428847879
